cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"27086","13920","1158878","1081239","Charlotte State Bank & Trust","Port Charlotte","FL","33953","6/30/2017","5/19/2019","NM","1100 Tamiami Trail","CREWS BANKING CORPORATION","7","0","0","4","1","Charlotte","39460","Punta Gorda, FL","11/3/1987","11/3/1987","8/18/2011","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.charlottestatebankandtrust.com","187355","3007","190362","228","190590","189297","189297","10485","98469","39506","58963","6800","73543","0","","0","896","0","323","0","0","9","314","74","","0","74","0","0","0","0","4492","4452","3237","7248","2479",""
"34686","14723","2705112","2646037","Charter Bank","Johnston","IA","50131","6/30/2017","5/19/2019","NM","5526 N.W. 86th Street","JOHNSTON GROWTH CORPORATION","4","0","0","4","0","Polk","19780","Des Moines-West Des Moines, IA","6/15/1998","6/15/1998","6/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.charterbanker.com","97989","560","98549","0","98549","79633","79633","16413","28760","21902","6858","60","27135","7265","","2560","11277","","3749","0","5","2825","919","1331","","1331","0","0","0","0","","0","0","5364","11049","560",""
"58776","0","3715800","0","Charter Bank","Biloxi","MS","39532","6/30/2017","5/19/2019","NM","1721 Medical Park Drive, # 1","","4","0","0","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","3/11/2008","3/11/2008","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.mycharterbank.com","93020","1145","94165","0","94165","75247","75247","14057","26513","17515","8998","2821","31097","759","","1525","14950","","2220","0","199","531","1490","223","","0","223","0","0","11749","","0","0","5183","8874","1145",""
"23137","10163","160650","3485989","Charter Bank","Eau Claire","WI","54701","6/30/2017","5/19/2019","NM","1010 West Clairemont Avenue","CHARTER BANKSHARES, INC.","3","0","1","4","1","Eau Claire","20740","Eau Claire, WI","6/19/1980","6/19/1980","9/4/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.charterbank.bank","618906","8357","627263","307","627570","491185","491185","34280","263697","168394","95303","36827","155246","1135","","1086","110100","0","3655","196","179","1642","1638","21544","","19737","135","417","1255","0","0","1398","772","9939","24341","8357",""
"18660","14661","814458","2963556","Charter Bank","Corpus Christi","TX","78410","6/30/2017","5/19/2019","NM","10502 Leopard Street","CHARTER BANCSHARES, INC.","4","0","0","4","1","Nueces","18580","Corpus Christi, TX","12/14/1962","12/14/1962","2/1/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.charterbankcc.com","120592","2677","123269","635","123904","87088","87088","38708","25768","13035","12733","2770","18327","1515","","0","32266","","931","0","18","398","515","3619","","0","3619","0","0","1953","","246","246","21723","16985","1752",""
"26185","12827","582953","1132579","CHARTER WEST BANK","West Point","NE","68788","6/30/2017","5/19/2019","SM","201 South Main Street","NATIONWIDE BANKSHARES, INC.","6","0","0","2","1","Cuming","","","4/1/1985","4/1/1985","12/7/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.charterwest.com","178537","2249","180786","0","180786","77748","77748","5717","21550","13982","7568","1654","23513","25314","","69758","25434","","6811","0","57","5023","1731","1036","","802","234","0","0","0","","30","30","832","4885","2279",""
"30720","5798","551070","0","CharterBank","West Point","GA","31833","6/30/2017","5/19/2019","SA","1233 O.G. Skinner Dr","","21","0","1","4","0","Troup","","","6/15/1954","6/15/1954","9/1/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","1034772","10800","1045572","0","1045572","925099","925099","143980","485777","178046","307731","26220","256540","12582","","0","77344","0","40675","0","0","1794","38881","2454","","2454","0","0","0","12120","0","4352","3508","91293","52687","10800",""
"23702","0","489913","1039502","Chase Bank USA, National Association","Wilmington","DE","19801","6/30/2017","5/19/2019","N","201 North Walnut Street","JPMORGAN CHASE & CO.","3","1","0","3","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/11/1982","2/11/1982","7/1/2013","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","https://www.chase.com","99800111","3177265","102977376","0","102977376","0","0","0","0","0","0","0","0","0","","102534","6186167","0","96266249","96136928","129311","0","10","422426","","22282","396212","0","3932","944","0","825409","825409","0","0","0",""
"58810","0","3817964","0","Chattahoochee Bank of Georgia","Gainesville","GA","30501","6/30/2017","5/19/2019","NM","643 E. E. Butler Parkway","","1","0","0","4","0","Hall","23580","Gainesville, GA","9/15/2008","9/15/2008","9/30/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","160723","1685","162408","104","162512","142439","142439","23283","96356","52539","43817","6092","13278","3430","","0","19650","","423","0","17","0","406","0","","0","0","0","0","0","","0","0","13064","10219","1685",""
"35514","0","2915126","2915117","Cheaha Bank","Oxford","AL","36203","6/30/2017","5/19/2019","NM","1320 Highway Drive","CHEAHA FINANCIAL GROUP, INC.","4","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","8/23/2000","8/23/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://WWW.CHEAHABANK.COM","107898","1739","109637","216","109853","84369","84369","5980","31407","8430","22977","5278","41704","0","","0","15362","","10006","0","412","7869","1725","116","","0","116","0","0","0","","71","0","3591","2389","1621",""
"18238","8593","345309","0","Chelsea Groton Bank","Norwich","CT","6360","6/30/2017","5/19/2019","SB","One Franklin Square","","14","0","0","5","0","New London","35980","Norwich-New London, CT","1/1/1854","7/1/1960","4/11/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","http://www.chelseagroton.com","748761","6986","755747","0","755747","684059","684059","19929","123998","77494","46504","8175","531957","0","","0","56683","0","6778","0","35","2326","4417","8227","","8074","153","0","0","56","0","6970","3643","11787","8142","7020",""
"15427","12824","771748","1206779","Chelsea Savings Bank","Belle Plaine","IA","52208","6/30/2017","5/19/2019","NM","601 13th St","CHEBELLE CORPORATION","5","0","0","2","1","Benton","16300","Cedar Rapids, IA","10/19/1936","10/19/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.chelseasavingsbank.com","48820","430","49250","0","49250","21950","21950","388","424","424","0","45","13358","7735","","14023","11136","","2141","0","67","823","1251","0","","0","0","0","0","0","","0","0","0","388","430",""
"14009","0","711548","3306824","Chelsea State Bank","Chelsea","MI","48118","6/30/2017","5/19/2019","SM","1010 South Main Street","CSB BANCORP, INC.","3","0","0","4","1","Washtenaw","11460","Ann Arbor, MI","12/17/1897","3/7/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.chelseastate.bank","160835","3985","164820","296","165116","125802","125802","9170","95389","50276","45113","1050","19985","208","","120","35946","","1109","0","104","373","632","2139","","2139","0","0","0","0","","1576","1053","703","8467","2179",""
"57125","0","821278","0","Chelten Hills Savings Bank","Abington","PA","19001","6/30/2017","5/19/2019","SB","2 Hidden Lane","","1","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","9/21/1910","10/2/2000","9/30/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","20183","238","20421","195","20616","20612","20612","0","727","0","727","1083","18802","0","","0","0","","3","0","0","0","3","0","","0","0","0","0","0","","0","0","0","0","165",""
"1003","0","542649","1201934","Chemical Bank","Midland","MI","48640","6/30/2017","5/19/2019","SM","333 East Main Street","CHEMICAL FINANCIAL CORPORATION","252","0","1","4","0","Midland","33220","Midland, MI","3/14/1917","1/1/1934","8/2/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","http://www.chemicalbank.com","13648946","83797","13732743","0","13732743","9318475","9318475","798734","3723242","1739997","1983245","550373","4077385","168741","","94071","2345988","7675","1544446","0","25184","940306","578956","429763","","222541","89421","117801","0","3043","2673","49824","29120","214369","584365","90553",""
"597","10696","884303","1133594","Chemung Canal Trust Company","Elmira","NY","14902","6/30/2017","5/19/2019","SM","One Chemung Canal Plaza","CHEMUNG FINANCIAL CORPORATION","33","0","1","4","0","Chemung","21300","Elmira, NY","10/22/1833","1/1/1934","11/23/2013","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.CHEMUNGCANAL.COM","1237929","15104","1253033","0","1253033","903829","903829","59037","382895","101027","281868","137421","322098","2378","","531","168230","0","160654","1403","2335","129499","27417","19789","","120","19669","0","0","41618","0","2580","2365","1488","57549","15104",""
"951","0","205542","0","Cherokee State Bank","Cherokee","IA","51012","6/30/2017","5/19/2019","NM","212 West Willow Street","","1","0","0","2","0","Cherokee","","","10/8/1888","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.cherokeestatebank.com","134098","2095","136193","0","136193","81885","81885","2206","16455","13933","2522","5070","14180","43974","","43381","8362","","1692","0","140","945","607","873","","561","66","246","0","0","","457","457","1949","257","2051",""
"6862","11388","214722","1075881","Chesapeake Bank","Kilmarnock","VA","22482","6/30/2017","5/19/2019","SM","97 North Main Street","CHESAPEAKE FINANCIAL SHARES, INC.","16","0","0","4","0","Lancaster","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","chesbank.com","509883","5808","515691","0","515691","388017","388017","51065","193311","89229","104082","14737","128264","640","","100","97747","0","9782","0","1753","1545","6484","20045","","19539","506","0","0","0","0","2288","2288","11774","39291","5808",""
"28684","2148","204077","0","Chesapeake Bank of Maryland","Parkville","MD","21234","6/30/2017","5/19/2019","SA","2001 East Joppa Road","","4","0","0","4","0","Baltimore","12580","Baltimore-Columbia-Towson, MD","1/1/1913","8/27/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.Chesapeakebank.com","142686","1056","143742","139","143881","139048","139048","19748","36170","15016","21154","7624","75506","0","","0","4294","","534","0","14","193","327","5","","0","5","0","0","0","","173","0","7297","12451","1085",""
"19813","10755","86554","1248582","Chester County Bank","Henderson","TN","38340","6/30/2017","5/19/2019","NM","Main And Franklin Streets","CHESTER COUNTY BANCSHARES, INC.","4","0","0","7","0","Chester","27180","Jackson, TN","4/22/1968","4/22/1968","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","http://www.chestercountybanktn.com","25856","248","26104","0","26104","18116","18116","1079","5910","3276","2634","106","10463","558","","1554","2633","","3793","0","0","1278","2515","9","","0","9","0","0","0","","103","38","1079","0","248",""
"30220","4985","231279","2434104","Chester National Bank","Chester","IL","62233","6/30/2017","5/19/2019","N","1112 State Street","CHESTER BANCORP, INC.","3","0","1","8","0","Randolph","","","1/1/1919","5/11/1944","1/27/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.chesternationalbank.com","40201","410","40611","0","40611","37595","37595","1120","4597","3153","1444","0","31878","0","","0","1606","","1408","0","3","803","602","2","","0","2","0","0","0","","0","0","1120","0","410",""
"10872","0","767246","0","Chesterfield State Bank","Chesterfield","IL","62630","6/30/2017","5/19/2019","NM","25 S Main St","","1","0","0","2","1","Macoupin","41180","St. Louis, MO-IL","9/21/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","13257","152","13409","0","13409","9054","9054","104","332","0","332","0","5867","2751","","1022","1851","","1482","0","0","883","599","0","","0","0","0","0","0","","0","0","104","0","146",""
"13956","0","925859","2124795","Chetopa State Bank & Trust Co.","Chetopa","KS","67336","6/30/2017","5/19/2019","SM","409 Maple Street","SOUTHEAST BANCSHARES, INC.","1","0","0","2","1","Labette","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.csb-ks.com","24164","238","24402","0","24402","14918","14918","110","1457","1457","0","0","5731","7620","","5292","2348","","1367","0","0","831","536","477","","0","0","477","0","0","","0","0","110","0","238",""
"57363","0","3032833","0","Cheyenne State Bank","Cheyenne","WY","82001","6/30/2017","5/19/2019","NM","101 West 19th Street","","1","0","0","4","0","Laramie","16940","Cheyenne, WY","8/8/2002","8/8/2002","2/22/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","http://www.cheyennestatebank.com","30710","488","31198","0","31198","27741","27741","5618","10450","6191","4259","1018","10127","528","","151","2574","","732","0","23","347","362","0","","0","0","0","0","0","","0","0","3925","1693","413",""
"15546","12906","504142","1138786","Chillicothe State Bank","Chillicothe","MO","64601","6/30/2017","5/19/2019","NM","600 Washington Street","C.S. BANCSHARES, INC.","2","0","0","2","1","Livingston","","","10/19/1937","11/22/1937","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.gostatebank.com","70177","1090","71267","0","71267","60407","60407","3541","8626","2465","6161","124","31495","16621","","2178","3647","","5035","0","0","2332","2703","0","","0","0","0","0","0","","0","0","3536","5","847",""
"32209","8003","562076","0","Chinatown Federal Savings Bank","New York","NY","10002","6/30/2017","5/19/2019","SA","107-109 Bowery","","3","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/27/1984","4/27/1984","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.uscfsb.com","81088","740","81828","0","81828","81706","81706","0","42923","10977","31946","19118","19665","0","","0","0","","122","0","120","0","2","0","","0","0","0","0","0","","277","277","0","0","743",""
"35366","0","2925620","3441275","Chino Commercial Bank, N.A.","Chino","CA","91710","6/30/2017","5/19/2019","N","14245 Pipeline Avenue","CHINO COMMERCIAL BANCORP","3","0","0","4","0","San Bernardino","40140","Riverside-San Bernardino-Ontario, CA","9/1/2000","9/1/2000","1/6/2011","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.chinocommercialbank.com","109184","1916","111100","2","111102","107363","107363","3062","84947","34735","50212","4197","15157","0","","0","3348","","383","0","25","60","298","8","","0","8","0","0","0","","1430","1430","0","3062","1530",""
"12322","0","779650","1122963","Chippewa Valley Bank","Winter","WI","54896","6/30/2017","5/19/2019","NM","5150 North Main Street","CHIPPEWA VALLEY AGENCY, LTD.","16","0","0","4","1","Sawyer","","","1/1/1917","1/1/1934","11/30/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.chippewavalleybank.com","271041","2921","273962","0","273962","182623","182623","25022","53102","49603","3499","13507","84142","6850","","64","33451","0","2022","0","0","647","1375","55802","","14344","41458","0","0","0","0","809","257","3819","21203","2921",""
"21955","13257","372855","1061772","Chisholm Trail State Bank","Wichita","KS","67219","6/30/2017","5/19/2019","NM","6160 North Broadway","CHISHOLM TRAIL FINANCIAL CORPORATION","2","0","0","5","1","Sedgwick","48620","Wichita, KS","3/14/1975","3/14/1975","2/11/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.chisholmbank.com","28410","538","28948","0","28948","25592","25592","2635","5804","3114","2690","0","15134","2019","","820","751","","1784","0","0","1091","693","0","","0","0","0","0","0","","0","0","2326","309","428",""
"58244","0","3455236","4131153","Choice bank","Oshkosh","WI","54904","6/30/2017","5/19/2019","NM","2450 Witzel Avenue","CHOICE BANCORP, INC.","2","0","0","4","0","Winnebago","36780","Oshkosh-Neenah, WI","7/24/2006","7/24/2006","7/8/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.choice.bank","293734","5092","298826","0","298826","235860","235860","29896","98749","26073","72676","11609","95095","511","","178","61542","0","757","91","0","0","666","489","","0","0","0","489","0","0","1086","0","2195","27701","3477",""
"9423","14054","826956","1125030","Choice Financial Group","Fargo","ND","58104","6/30/2017","5/19/2019","NM","4501 23rd Avenue South","CHOICE FINANCIAL HOLDINGS, INC.","19","0","1","2","1","Cass","22020","Fargo, ND-MN","1/1/1906","1/1/1934","9/14/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","HTTP://WWW.CHOICEFINANCIALGROUP.COM, HTTP://WWW.BANKWITHCHOICE.COM","1041039","10221","1051260","0","1051260","583479","583479","83925","159146","65039","94107","75575","93653","171180","","267555","167397","0","12078","0","554","6383","5141","20751","","7503","437","12811","0","55290","0","379","379","30666","53259","10221",""
"1014","10747","324340","1139297","ChoiceOne Bank","Sparta","MI","49345","6/30/2017","5/19/2019","SM","109 East Division","CHOICEONE FINANCIAL SERVICES, INC.","13","0","0","4","0","Kent","24340","Grand Rapids-Wyoming, MI","1/1/1898","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.choiceone.com","381503","4097","385600","0","385600","242361","242361","21412","94140","68188","25952","5708","98682","22419","","14303","100811","0","23238","0","499","15092","7647","4888","","406","4482","0","0","0","0","2121","630","8434","12978","4097",""
"11729","12767","340742","1139532","CIBM Bank","Champaign","IL","61821","6/30/2017","5/19/2019","NM","2913 West Kirby Avenue","CIB MARINE BANCSHARES, INC.","11","0","1","4","0","Champaign","16580","Champaign-Urbana, IL","1/1/1921","1/1/1934","8/30/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.cibmbank.com","489477","7626","497103","0","497103","442986","442986","15536","214126","78297","135829","29266","182778","1280","","0","53132","258","954","0","24","44","886","31","","0","31","0","0","0","0","1814","528","1256","14280","6269",""
"3226","12657","327855","1107700","Ciera Bank","Graham","TX","76450","6/30/2017","5/19/2019","SM","623 Elm Street","FIRST GRAHAM BANCORP, INC.","8","0","0","4","1","Young","","","10/10/1889","1/1/1934","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.cierabank.com","383277","8289","391566","0","391566","324320","324320","86603","135464","56085","79379","8938","80989","12326","","1755","59847","","5433","0","112","2176","3145","211","","0","211","0","0","0","","0","0","14423","72180","5251",""
"28346","1409","66677","0","Cincinnati Federal","Cincinnati","OH","45247","6/30/2017","5/19/2019","SA","6581 Harrison Avenue","","4","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1922","9/25/1935","10/11/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.cincinnatifederal.com","140365","1336","141701","0","141701","141031","141031","2835","16201","3997","12204","20833","100741","421","","0","635","","13","0","0","3","10","22","","0","22","0","0","0","","1615","647","2554","281","1336",""
"10446","13930","687830","1247624","Cissna Park State Bank","Cissna Park","IL","60924","6/30/2017","5/19/2019","NM","102 South Second Street","AGRICULTURAL BANKING CORPORATION","2","0","0","2","1","Iroquois","","","6/14/1920","1/1/1934","8/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.tfcbanks.com","25727","266","25993","0","25993","13929","13929","0","1468","924","544","1154","1228","10079","","7972","2463","","603","0","0","475","128","1026","","0","183","843","0","0","","0","0","0","0","266",""
"58978","18129","3918898","1036967","CIT Bank, National Association","Pasadena","CA","91101","6/30/2017","5/19/2019","N","95 South Lake Ave","CIT GROUP INC.","71","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/19/2009","3/19/2009","3/18/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","cit.com","26855303","400478","27255781","0","27255781","12899782","12899782","1015998","3702406","675977","3026429","1489748","6691630","0","","24541","9226068","558907","1197","339","0","0","858","5104193","","0","2261345","2840557","2291","497788","0","58467","48293","208711","807287","424021",""
"7213","0","476810","1951350","Citibank, National Association","Sioux Falls","SD","57104","6/30/2017","5/19/2019","N","701 East 60th Street North","CITIGROUP INC.","718","283","1","1","0","Minnehaha","43620","Sioux Falls, SD","6/16/1812","1/1/1934","4/12/2019","Stock","0","1","OCC","DIF","Kansas City","WASHINGTON","Sioux Falls","Minneapolis","Western","West","2","0","www.citibank.com","604811000","10321000","615132000","496000","615628000","156966000","112218000","4902000","9274000","1713000","7561000","4282000","93679000","81000","44748000","1093000","155427000","103197000","168065000","143931000","7238000","90000","16806000","134077000","5824000","1086000","107424000","1442000","18301000","5859000","45237000","4375000","2168000","15000","4887000","878000","239733000"
"21995","0","917032","1085312","Citizen's Bank","Ville Platte","LA","70586","6/30/2017","5/19/2019","NM","841 West Main Street","CITIZENS BANCSHARES, INC.","3","0","0","8","0","Evangeline","","","5/1/1975","5/1/1975","6/30/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","129923","1914","131837","0","131837","104592","104592","6788","23556","19491","4065","4624","64825","4799","","3624","13253","","10330","483","4","2590","7253","38","","0","38","0","0","0","","920","920","2905","3883","1404",""
"7799","8949","895710","1143623","Citizens & Northern Bank","Wellsboro","PA","16901","6/30/2017","5/19/2019","NM","90-92 Main Street","CITIZENS & NORTHERN CORPORATION","26","0","1","9","0","Tioga","","","1/1/1864","1/1/1934","3/31/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.cnbankpa.com","772765","8635","781400","0","781400","616975","616975","41268","155158","52311","102847","7497","405620","7432","","4454","82815","0","14623","18","861","7237","6507","62533","","51495","11038","0","0","0","0","679","230","26067","15201","8862",""
"1715","13157","869663","0","Citizens 1st Bank","Tyler","TX","75701","6/30/2017","5/19/2019","SM","2001 E. Southeast Loop 323","","4","0","0","4","1","Smith","46340","Tyler, TX","4/24/1920","1/1/1934","3/7/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.citizens1stbank.com","269950","1793","271743","0","271743","239721","239721","22725","124744","23110","101634","22854","68953","445","","206","15086","0","7334","0","0","1775","5559","9396","","9396","0","0","0","0","0","3043","2880","3117","19608","1793",""
"1402","15367","279954","1128134","Citizens Alliance Bank","Clara City","MN","56222","6/30/2017","5/19/2019","NM","55 First Street Northwest","FORSTROM BANCORPORATION, INC.","10","0","1","2","1","Chippewa","","","7/2/1902","1/1/1934","4/23/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.citizensalliancebank.com","462436","6013","468449","445","468894","222365","222365","22478","85383","32679","52704","3335","61430","49739","","98231","107549","0","11881","2590","135","1940","7216","28868","","4186","24248","434","0","0","0","1597","1139","3342","19136","6013",""
"10363","12229","928421","2183493","Citizens and Farmers Bank","West Point","VA","23181","6/30/2017","5/19/2019","NM","Eighth And Main Streets","C&F FINANCIAL CORPORATION","25","0","0","4","0","King William","40060","Richmond, VA","2/1/1927","1/1/1934","3/22/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.cffc.com","1004556","36496","1041052","0","1041052","690213","690213","120175","206093","78068","128025","21626","340339","1980","","197","46208","0","299818","0","291","293550","5977","4616","","0","202","4414","0","0","0","5267","1429","30852","89323","14527",""
"11432","0","209447","1119619","Citizens Bank","Byhalia","MS","38611","6/30/2017","5/19/2019","NM","8077 State Highway 178","MARSHALL FINANCIAL CORPORATION","3","0","0","8","0","Marshall","32820","Memphis, TN-MS-AR","11/1/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","http://WWW.CITIZENSBYHALIA.COM","36689","305","36994","0","36994","27431","27431","4889","7953","0","7953","0","14425","164","","237","2907","","6419","0","0","3622","2797","0","","0","0","0","0","0","","0","0","4889","0","305",""
"1695","10678","898533","1084744","Citizens Bank","New Tazewell","TN","37825","6/30/2017","5/19/2019","NM","130 South Broad Street","CITIZENS BANCORP, INC.","4","0","0","4","0","Claiborne","","","1/1/1912","1/1/1934","12/31/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","169973","1931","171904","0","171904","143104","143104","10441","36315","18374","17941","11621","81672","3055","","0","24177","","4468","1639","809","916","1104","155","","0","155","0","0","0","","1147","381","2649","7792","1931",""
"22601","10961","97457","1064317","Citizens Bank","Amsterdam","MO","64723","6/30/2017","5/19/2019","NM","13150 Nw Main Street","AMSTERDAM BANCSHARES, INC.","5","0","0","4","1","Bates","28140","Kansas City, MO-KS","1/4/1926","1/27/1978","6/30/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.CITIZENSBANK.WS","51812","422","52234","0","52234","35921","35921","1435","5379","2916","2463","1127","22081","5899","","4598","8791","","2769","0","0","1684","1085","156","","22","134","0","0","0","","130","6","1435","0","422",""
"8758","12611","410944","1203835","Citizens Bank","Sac City","IA","50583","6/30/2017","5/19/2019","NM","500 Main Street","CITIZENS HOLDING COMPANY","2","0","0","2","1","Sac","","","2/8/1929","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","citizensbanksaccity.com","22586","244","22830","0","22830","13323","13323","0","298","298","0","58","4441","8526","","5061","3252","","1138","0","2","512","624","56","","0","56","0","0","0","","0","0","0","0","244",""
"13055","12655","783844","1207132","Citizens Bank","Mukwonago","WI","53149","6/30/2017","5/19/2019","NM","301 North Rochester","CITIZENS BANK HOLDING, INC.","14","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","12/12/1892","1/1/1934","11/3/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.citizenbank.com","449367","4504","453871","0","453871","380783","380783","25783","230308","114815","115493","37272","86942","478","","104","57596","0","2330","0","45","0","2285","13058","","0","13058","0","0","0","0","14001","12730","11082","14701","4504",""
