cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"14312","16651","386450","2482196","Five Points Bank of Hastings","Hastings","NE","68902","3/31/2017","5/19/2019","SM","2815 Osborne Drive West","HOMETOWN BANC CORP","3","0","0","2","0","Adams","","","1/1/1893","5/2/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.5pointsbank.com","137734","2390","140124","0","140124","87895","87895","10543","38007","27956","10051","2338","17318","19689","","25390","22085","","1405","0","0","703","702","3349","","0","3349","0","0","0","","33","33","877","9666","2390",""
"35361","0","2867337","3162927","Five Star Bank","Rocklin","CA","95677","3/31/2017","5/19/2019","NM","6810 Five Star Boulevard","FIVE STAR BANCORP","6","0","0","4","1","Placer","40900","Sacramento-Roseville-Arden-Arcade, CA","12/20/1999","12/20/1999","3/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.fivestarbank.com","682122","8644","690766","0","690766","599857","599857","35354","477691","183790","293901","21026","31750","34036","","9835","73619","","3605","0","50","50","3505","3850","","1142","0","2708","0","6668","","0","0","3105","32249","8746",""
"659","14115","601416","1032464","Five Star Bank","Warsaw","NY","14569","3/31/2017","5/19/2019","SM","55 North Main Street","FINANCIAL INSTITUTIONS, INC.","53","0","0","9","0","Wyoming","","","12/26/1881","1/1/1934","2/13/2013","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.five-starbank.com","2373644","31081","2404725","0","2404725","1235712","1235712","81733","504367","174237","330130","63489","568998","17125","","18261","298619","0","802472","0","3247","785911","13314","49661","","36508","13153","0","0","0","0","0","0","12438","69295","31081",""
"35218","0","2845755","4899967","FLAGLER BANK","West Palm Beach","FL","33406","3/31/2017","5/19/2019","SM","1801 Forest Hill Boulevard","FLAGLER BANCSHARES CORPORATION","2","0","0","4","1","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/10/2000","4/10/2000","12/31/2008","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","https://www.flaglerbankusa.com","146776","2209","148985","0","148985","124821","124821","9346","87792","52255","35537","7853","19517","313","","0","23816","","348","0","0","1","347","0","","0","0","0","0","0","","1806","1806","5144","4202","1935",""
"8188","0","83151","1128675","Flagship Bank Minnesota","Wayzata","MN","55391","3/31/2017","5/19/2019","NM","1415 Wayzata Boulevard East","FLAGSHIP FINANCIAL GROUP, INC.","6","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1875","1/1/1934","1/28/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","flagshipbanks.com","143405","872","144277","0","144277","128874","128874","11429","53898","34828","19070","13814","46746","2987","","971","13229","","688","0","196","95","397","515","","0","322","193","0","0","","1084","444","4784","6645","872",""
"58113","0","3404999","0","Flagship Community Bank","Clearwater","FL","33761","3/31/2017","5/19/2019","NM","29750 Us Highway 19 North","","3","0","0","4","0","Pinellas","45300","Tampa-St. Petersburg-Clearwater, FL","1/23/2006","1/23/2006","11/6/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","http://www.flagshipcommunitybank.com","91722","935","92657","136","92793","76109","76109","8451","57038","29402","27636","1427","8991","202","","0","16247","","437","0","0","95","342","0","","0","0","0","0","390","","1439","881","3822","4629","942",""
"32541","8412","146672","0","Flagstar Bank, FSB","Troy","MI","48098","3/31/2017","5/19/2019","SA","5151 Corporate Drive","","99","0","0","5","0","Oakland","19820","Detroit-Warren-Dearborn, MI","5/20/1987","6/3/1987","3/16/2018","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","0","www.flagstar.com","10682170","141000","10823170","0","10823170","9098176","9098176","497110","780258","242004","538254","115807","7705001","0","","0","552507","3398","25158","0","940","10434","13784","1147329","","70386","1019230","28463","29250","3220","0","80439","2016","200683","296427","111243",""
"11734","0","979133","2494153","Flanagan State Bank","Flanagan","IL","61740","3/31/2017","5/19/2019","NM","301 West Falcon Highway","HOMETOWN FINANCIAL GROUP, INC.","15","0","1","2","1","Livingston","","","1/1/1913","1/1/1934","6/2/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.flanaganstatebank.com","99010","1078","100088","0","100088","67367","67367","8588","11716","8507","3209","2464","28502","16097","","20341","8359","","3632","0","0","1705","1927","389","","0","389","0","0","140","","165","0","3670","4918","1165",""
"57280","0","3022610","3700936","FlatIrons Bank","Boulder","CO","80302","3/31/2017","5/19/2019","SM","1095 Canyon Blvd, Suite 100","FBHC HOLDING COMPANY","3","0","0","4","1","Boulder","14500","Boulder, CO","12/22/2001","12/22/2001","9/4/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.flatirons.bank","112495","1142","113637","209","113846","89709","89709","4235","17953","7924","10029","2394","65127","0","","0","23805","","310","0","31","0","279","22","","0","22","0","0","0","","0","0","2092","2143","1142",""
"13561","10267","551016","1138768","Fleetwood Bank","Fleetwood","PA","19522","3/31/2017","5/19/2019","SM","Main And Franklin Streets","FLEETWOOD BANK CORPORATION","6","0","0","8","0","Berks","39740","Reading, PA","1/1/1934","1/4/1934","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.fleetwoodbank.com","154078","1516","155594","44","155638","145579","145579","4633","28630","23371","5259","1382","107785","3149","","44","4534","","417","0","209","49","159","5064","","4145","919","0","0","0","","496","0","4227","406","1516",""
"58074","0","3341393","3341656","Flint Community Bank","Albany","GA","31721","3/31/2017","5/19/2019","NM","2910 Meredyth Drive","FLINT COMMUNITY BANCSHARES, INC.","2","0","0","4","1","Dougherty","10500","Albany, GA","2/3/2006","2/3/2006","6/4/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.flint.bank","171272","1810","173082","0","173082","153767","153767","12129","56428","39059","17369","1672","73817","9721","","181","15614","","2140","0","155","724","1261","1380","","0","1380","0","0","0","","623","119","4521","7608","1810",""
"26340","52937","837952","0","Flint Hills Bank","Eskridge","KS","66423","3/31/2017","5/19/2019","NM","103 1/2 North Main Street","","4","0","0","2","1","Wabaunsee","45820","Topeka, KS","7/18/1985","7/18/1985","7/2/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.flinthillsbank.com","63915","1391","65306","0","65306","41013","41013","1751","5500","3104","2396","3617","14736","15409","","11791","7835","","4211","0","0","1488","2723","456","","0","55","401","0","236","","0","0","1683","68","894",""
"22598","14172","777441","2186186","Flora Bank & Trust","Flora","IL","62839","3/31/2017","5/19/2019","SM","1010 West North Avenue","CLAY BANCSHARES, INC","4","0","0","4","0","Clay","","","1/19/1978","1/19/1978","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fbandtbank.com","45292","271","45563","0","45563","25351","25351","1116","8405","7399","1006","0","12076","3754","","2318","7912","","8204","0","0","1659","6545","1778","","1391","387","0","0","0","","156","8","573","543","271",""
"27685","110","776275","0","Flora Savings Bank","Flora","IL","62839","3/31/2017","5/19/2019","SB","128 West Second Street","","1","0","0","5","0","Clay","","","1/1/1904","2/20/1957","10/25/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","18561","116","18677","0","18677","14024","14024","388","1115","1079","36","0","12108","413","","977","1366","","1833","0","0","1325","508","477","","477","0","0","0","0","","24","0","388","0","116",""
"23293","8064","279105","3367106","Florence Bank","Florence","MA","1062","3/31/2017","5/19/2019","SB","85 Main Street","FLORENCE BANCORP, MHC","10","0","0","5","0","Hampshire","44140","Springfield, MA","2/14/1873","1/2/1981","3/30/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.florencebank.com","981348","5085","986433","0","986433","943750","943750","42747","187680","60278","127402","32802","680521","0","","0","42285","0","258","0","258","0","0","140","","0","140","0","0","0","0","2292","2292","11465","31282","5085",""
"35304","0","2896216","3488234","Florida Business Bank","Melbourne","FL","32935","3/31/2017","5/19/2019","NM","340 N. Harbor City Blvd.","RESERVE FINANCIAL ASSOCIATES, LLC","1","0","0","4","0","Brevard","37340","Palm Bay-Melbourne-Titusville, FL","3/15/2000","3/15/2000","12/11/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.floridabusinessbank.com","77307","1261","78568","135","78703","72482","72482","7855","61077","30819","30258","1290","2260","0","","0","6191","","28","0","0","2","26","2","","0","2","0","0","0","","223","223","174","7681","1043",""
"26323","0","188430","3223828","Florida Capital Bank, National Association","Jacksonville","FL","32256","3/31/2017","5/19/2019","N","10151 Deerwood Park Blvd Bld","FLORIDA CAPITAL GROUP, INC.","5","0","0","4","0","Duval","27260","Jacksonville, FL","8/12/1985","8/12/1985","1/7/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.flcb.com","223683","2530","226213","91","226304","169445","169445","13310","76426","38516","37910","3528","75410","771","","0","18454","","544","0","524","20","0","37861","","0","37861","0","0","0","","1472","1319","272","13038","2530",""
"58991","0","4041421","3944628","Florida Community Bank, National Association","Weston","FL","33331","3/31/2017","5/19/2019","N","2500 Weston Road Suite 300","FCB FINANCIAL HOLDINGS, INC.","48","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/22/2010","1/22/2010","2/28/2018","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","6900190","39431","6939621","0","6939621","5603470","5603470","636537","2211744","852165","1359579","264684","2471614","18891","","1442","1030878","0","5198","0","80","517","4601","298632","","147318","151314","0","0","0","0","0","0","213574","422963","41071",""
"29670","3862","526676","0","Florida Parishes Bank","Hammond","LA","70403","3/31/2017","5/19/2019","SA","1300 West Morris Avenue","","7","0","0","4","0","Tangipahoa","25220","Hammond, LA","6/16/1922","6/2/1936","2/28/2019","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","162738","3435","166173","625","166798","146282","146282","40668","44145","26566","17579","2820","57988","661","","0","13019","","6522","1234","215","877","4196","975","","0","975","0","0","0","","1664","861","22370","18298","2282",""
"57382","0","3176812","3203884","Floridian Community Bank, Inc.","Davie","FL","33328","3/31/2017","5/19/2019","NM","5599 South University Drive","FLORIDIAN COMMUNITY HOLDINGS, INC.","5","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/10/2003","3/10/2003","2/28/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","381786","3356","385142","1228","386370","340097","340097","41906","179146","104618","74528","2166","116765","114","","721","45243","0","198","0","0","36","162","111","","0","111","0","0","2101","16975","265","249","21226","20680","3365",""
"58564","0","959304","2393274","Flushing Bank","Uniondale","NY","11556","3/31/2017","5/19/2019","NM","260e Rxr Plaza","FLUSHING FINANCIAL CORPORATION","20","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","5/1/2007","5/1/2007","7/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.flushingbank.com","4952380","22211","4974591","0","4974591","4529076","4529076","22986","1475638","223020","1252618","2271196","759256","0","","0","432312","0","151","0","151","0","0","13052","","0","13052","0","0","0","0","17044","14667","11235","11751","22211",""
"12225","14653","509857","1099225","FMB Bank","Wright City","MO","63390","3/31/2017","5/19/2019","NM","100 Veterans Memorial Pkwy.","FARMERS & MERCHANTS BANCSHARES, INC.","1","0","0","8","0","Warren","41180","St. Louis, MO-IL","12/10/1910","1/1/1934","12/7/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.fmb-bank.com","17637","397","18034","0","18034","13736","13736","617","5939","733","5206","0","6853","327","","21","2032","","1735","0","0","440","1295","510","","0","391","119","0","0","","0","0","617","0","315",""
"23764","0","257756","1066049","FMS Bank","Fort Morgan","CO","80701","3/31/2017","5/19/2019","SM","520 Sherman Street","MORGAN CAPITAL CORPORATION","2","0","0","4","1","Morgan","","","4/12/1982","4/12/1982","12/6/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fmsbank.com","114947","1675","116622","0","116622","70374","70374","10792","26937","13194","13743","84","30040","2521","","4073","20174","","21975","0","140","1641","20194","27","","0","27","0","0","0","","0","0","4609","6183","1685",""
"2824","14401","441434","1137828","FNB Bank","Scottsboro","AL","35768","3/31/2017","5/19/2019","NM","Broad And Appletree Streets","FNS BANCSHARES, INC.","9","0","0","4","0","Jackson","","","1/1/1907","1/1/1934","7/16/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.yourfnbbank.com","269065","3216","272281","50","272331","206107","206107","23354","105840","30678","75162","17558","49865","9490","","2377","47243","","12947","187","0","7326","5434","3657","","1133","158","0","2366","0","","254","254","4470","18884","3216",""
"954","0","617743","3696141","FNB Bank","Fontanelle","IA","50846","3/31/2017","5/19/2019","SM","311 5th Street","FIRST FONTANELLE EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","5","0","0","2","1","Adair","","","8/23/1905","1/1/1934","7/1/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fnbfontanelle.com","159824","3120","162944","0","162944","92345","92345","0","5905","0","5905","0","17396","69044","","54816","11348","","2044","450","16","898","680","2391","","2324","67","0","0","0","","0","0","0","0","2098",""
"6794","9887","969639","1363784","FNB Bank, Inc.","Romney","WV","26757","3/31/2017","5/19/2019","NM","105 North High Street","EASTERN BANCSHARES, INC.","4","0","0","4","0","Hampshire","49020","Winchester, VA-WV","6/10/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://www.fnbtoday.com","122969","1771","124740","0","124740","103858","103858","6097","32222","20374","11848","0","52070","13469","","2157","10129","","5722","0","0","2615","3107","2874","","1976","750","148","0","0","","2932","1417","1834","4263","1595",""
"2759","11861","400141","1119347","FNB Bank, Inc.","Mayfield","KY","42066","3/31/2017","5/19/2019","NM","101 East Broadway Street","JACKSON FINANCIAL CORPORATION","8","0","0","4","0","Graves","","","1/1/1875","1/1/1934","1/6/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","http://www.growwithfnb.com","314170","6097","320267","0","320267","241314","241314","21449","63946","37124","26822","8154","107070","40695","","6249","46974","","21420","0","84","11298","10038","4311","","957","3354","0","0","0","","1780","1524","5020","16429","4141",""
"7459","12317","131418","1117129","FNB Bank, National Association","Danville","PA","17821","3/31/2017","5/19/2019","N","354 Mill Street","FULTON FINANCIAL CORPORATION","7","0","0","5","0","Montour","14100","Bloomsburg-Berwick, PA","1/25/1864","1/1/1934","8/30/2017","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","","263477","3202","266679","0","266679","204110","204110","4742","52479","37000","15479","7535","132666","6688","","2707","13853","0","11227","0","1406","1416","8405","34783","","28003","530","6250","0","1611","0","496","2","1229","3513","2960",""
"16127","14146","839255","1063619","FNB Community Bank","Midwest City","OK","73110","3/31/2017","5/19/2019","SM","2911 S. Air Depot Boulevard","FIRST MIDWEST ACQUISITION CORPORATION","8","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","6/1/1943","3/4/1944","12/31/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fnbmwc.com","195131","2918","198049","0","198049","163009","163009","22122","107860","81166","26694","230","32797","0","","216","15862","0","12738","0","1364","5901","5473","6224","","5849","375","0","0","0","0","337","189","10372","11750","2918",""
"19027","12817","562553","1058503","FNB New Mexico","Clayton","NM","88415","3/31/2017","5/19/2019","SM","201 Main Street","UNION BANCSHARES, INC.","6","0","0","2","1","Union","","","2/3/1964","2/3/1964","4/27/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.FNBNM.bank","149601","1824","151425","0","151425","89141","89141","960","27364","14106","13258","770","20250","39797","","45414","11045","","5237","0","23","2428","2786","588","","0","588","0","0","0","","899","899","41","919","1856",""
"19468","13831","739430","1086476","FNB Of Central Alabama","Aliceville","AL","35442","3/31/2017","5/19/2019","NM","25 Third Street, N. E.","FNB BANCSHARES OF CENTRAL ALABAMA, INC.","5","0","0","4","0","Pickens","46220","Tuscaloosa, AL","8/2/1965","8/2/1965","3/31/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.fnbca.com","167806","2358","170164","1","170165","131734","131734","12620","69899","43244","26655","12355","35832","1028","","2638","32872","","1987","0","42","524","1421","934","","889","45","0","0","836","","401","267","2628","9992","2358",""
"5005","11401","590640","1097070","FNB Oxford Bank","Oxford","MS","38655","3/31/2017","5/19/2019","SM","101 Courthouse Square","FIRST NATIONAL HOLDING COMPANY","6","0","0","4","0","Lafayette","","","10/10/1910","1/1/1934","4/1/2013","Stock","0","1","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","https://www.fnboxford.com","169183","2088","171271","0","171271","152752","152752","14721","56715","40104","16611","10803","67806","2707","","0","13651","","4495","0","0","1592","2903","373","","0","373","0","0","131","","695","695","4322","10399","2088",""
"4792","52435","209559","1055584","FNB Washington","Washington","KS","66968","3/31/2017","5/19/2019","SM","101 C Street","WASHINGTON 1ST BANCO, INC.","1","0","0","2","0","Washington","","","1/1/1883","1/1/1934","12/1/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbwashington.com","29946","969","30915","0","30915","27499","27499","0","1728","1452","276","0","9963","15808","","1243","705","","1189","0","41","655","493","279","","0","5","274","0","0","","751","751","0","0","496",""
"1294","10113","100843","1099690","FNBC Bank","Ash Flat","AR","72513","3/31/2017","5/19/2019","SM","636 Ash Flat Drive","FNBC BANCORP INC","13","0","0","4","1","Sharp","","","1/1/1912","1/1/1934","1/16/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.fnbc.us","310373","4738","315111","0","315111","245506","245506","27390","103995","70978","33017","4676","77694","31751","","11546","40096","","16861","342","398","8294","7827","1102","","1091","11","0","0","443","","935","935","1385","26005","4195",""
"11306","14107","608844","1201532","FNBC Bank & Trust","La Grange","IL","60525","3/31/2017","5/19/2019","NM","620 West Burlington Street","F.N.B.C. OF LA GRANGE, INC.","6","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/17/1908","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.fnbcbt.com","290961","3030","293991","0","293991","280228","280228","4815","99710","39753","59957","40836","132900","1967","","0","9826","","3361","613","151","101","2496","576","","375","201","0","0","0","","2695","517","1373","3442","3030",""
"17580","9480","697231","1129823","FNBT BANK","Fort Walton Beac","FL","32548","3/31/2017","5/19/2019","NM","29 N. Eglin Parkway, N.E.","SOUTHERN NATIONAL BANKS, INC.","11","0","0","7","1","Okaloosa","18880","Crestview-Fort Walton Beach-Destin, FL","4/9/1956","4/9/1956","8/17/2015","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.FNBT.com","112674","4167","116841","0","116841","104412","104412","18766","34107","26961","7146","8299","42539","701","","0","8860","","3254","2341","347","20","546","315","","90","225","0","0","0","","3349","2482","8029","10737","2221",""
"7472","11233","239613","2560263","FNCB Bank","Dunmore","PA","18512","3/31/2017","5/19/2019","NM","102 East Drinker Street","FNCB BANCORP, INC.","20","0","0","4","0","Lackawanna","42540","Scranton-Wilkes-Barre-Hazleton, PA","1/1/1910","1/1/1934","8/21/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.fncb.com","710708","8306","719014","46","719060","427587","427587","21731","236248","123888","112360","4027","164965","616","","0","142585","0","107176","0","438","105104","1634","41712","","41712","0","0","0","0","0","8667","6897","3023","18708","8564",""
"4482","16120","242949","1200964","FNNB Bank","Newton","IA","50208","3/31/2017","5/19/2019","SM","100 North 2nd Avenue West","UNITED IOWA BANCSHARES, INC.","2","0","0","4","1","Jasper","","","3/28/1932","1/1/1934","6/30/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fnnbbank.com","45761","453","46214","0","46214","33432","33432","676","15832","8819","7013","906","11075","4943","","1662","9317","","535","0","39","266","230","1268","","1229","39","0","0","0","","0","0","564","112","453",""
"1426","14056","498148","1248573","Focus Bank","Charleston","MO","63834","3/31/2017","5/19/2019","NM","101 South Main Street","SECURITY STATE BANCSHARES, INC.","12","0","1","2","1","Mississippi","","","1/1/1930","1/1/1934","12/31/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.focusbank.com","616048","8884","624932","0","624932","469241","469241","40192","108156","65976","42180","1782","192881","126230","","58233","58145","","14402","0","5","5529","8868","24911","","4283","2525","18103","0","0","","0","0","13283","26909","7550",""
"58503","0","3590977","0","Folsom Lake Bank","Folsom","CA","95630","3/31/2017","5/19/2019","NM","905 Sutter St., Suite 100","","4","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","4/2/2007","4/2/2007","9/30/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","119046","1467","120513","136","120649","108249","108249","6145","70524","9717","60807","11687","12555","7338","","0","11711","","689","0","4","0","685","0","","0","0","0","0","451","","0","0","1399","4746","1478",""
"58591","0","3597592","4866718","Foothills Bank & Trust","Maryville","TN","37801","3/31/2017","5/19/2019","NM","214 Keller Lane","FOOTHILLS BANCORP, INC.","3","0","0","4","0","Blount","28940","Knoxville, TN","6/4/2007","6/4/2007","10/31/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","146500","2486","148986","0","148986","134992","134992","22811","45038","23667","21371","11674","53759","1710","","0","11765","","1094","0","320","642","132","1135","","0","1135","0","0","250","","0","0","13001","9810","1898",""
"58421","0","3549180","3549171","Foothills Community Bank","Dawsonville","GA","30534","3/31/2017","5/19/2019","NM","70 Carlisle Road","FIRST CITIZENS FINANCIAL CORPORATION","2","0","0","4","0","Dawson","12060","Atlanta-Sandy Springs-Roswell, GA","3/5/2007","3/5/2007","7/16/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","50000","706","50706","0","50706","46773","46773","6800","26717","19559","7158","478","9977","2801","","0","1765","","2168","0","106","156","1906","0","","0","0","0","0","0","","88","26","3134","3666","706",""
"57415","0","3141726","3446346","Forcht Bank, National Association","Lexington","KY","40509","3/31/2017","5/19/2019","N","2404 Sir Barton Way","FORCHT BANCORP, INC.","29","0","0","9","0","Fayette","30460","Lexington-Fayette, KY","10/1/2002","10/1/2002","10/30/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.forchtbank.com","569239","8823","578062","1","578063","502565","502565","19254","156485","77882","78603","25023","274841","26962","","1520","46506","0","24916","1359","34","6303","17220","2555","","2182","373","0","0","0","0","393","23","8465","10789","7561",""
"12139","0","540850","0","Ford County State Bank","Spearville","KS","67876","3/31/2017","5/19/2019","NM","322 N Main St","","1","0","0","2","0","Ford","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://fordcountystatebank.com","24685","473","25158","0","25158","8528","8528","0","1731","363","1368","0","1578","5219","","9431","6541","","658","0","0","412","246","0","","0","0","0","0","0","","0","0","0","0","358",""
"5229","9183","755458","1485800","Foresight Bank","Plainview","MN","55964","3/31/2017","5/19/2019","NM","138 West Broadway","PLAINVIEW BANKSHARES, INC.","2","0","0","2","1","Wabasha","40340","Rochester, MN","6/7/1902","1/1/1934","1/27/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.foresight.bank","172396","1825","174221","0","174221","129286","129286","2187","9762","3497","6265","465","81609","35263","","29628","11019","","4259","0","254","1419","2586","29","","0","29","0","0","0","","5781","5603","1405","782","1825",""
"15945","15819","926632","1203853","Forest Park National Bank and Trust Company","Forest Park","IL","60130","3/31/2017","5/19/2019","N","7348 West Madison Street","FIRST FOREST PARK CORPORATION","2","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/15/1943","5/15/1943","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.forestparkbank.com","173252","2323","175575","0","175575","160736","160736","18375","66941","41053","25888","22183","53205","32","","0","8826","","900","0","20","56","824","5113","","1421","3692","0","0","0","","393","0","12770","5605","2193",""
"11741","14503","927134","1916948","Forreston State Bank","Forreston","IL","61030","3/31/2017","5/19/2019","NM","200 Main Street","HIGH POINT FINANCIAL SERVICES, INC.","3","0","0","2","1","Ogle","","","1/1/1887","1/1/1934","11/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fsbil.com","125268","1245","126513","0","126513","86744","86744","5212","17426","8016","9410","1768","18703","43635","","29319","9118","","593","0","89","414","90","738","","731","7","0","0","1219","","1353","1047","0","5212","1245",""
"17446","0","455459","2922731","Fort Davis State Bank","Fort Davis","TX","79734","3/31/2017","5/19/2019","NM","100 North State Street","FORT DAVIS BANCSHARES, INC.","3","0","0","4","1","Jeff Davis","","","10/16/1911","1/10/1955","11/30/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Southern","West","0","1","http://www.fdsb.com","42756","511","43267","0","43267","19497","19497","1036","12556","5927","6629","504","5345","56","","4836","12235","","2989","0","15","1873","1101","3710","","0","13","3697","0","0","","745","745","353","683","511",""
