cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"34040","0","2317672","2747765","First American State Bank","Greenwood Villag","CO","80111","12/31/2017","5/19/2019","SM","8390 E Crescent Parkway, # 1","FIRST AMERICAN BANCORP","1","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","7/10/1995","7/10/1995","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.fasbank.com","183107","1964","185071","422","185493","175525","175525","4837","55045","17588","37457","8636","107007","0","","548","8267","","1146","836","90","50","170","7","","0","7","0","0","0","","0","0","0","4837","1839",""
"26312","15660","1883321","0","First American Trust, FSB","Santa Ana","CA","92707","12/31/2017","5/19/2019","SA","5 1st American Way, 3rd Fl.","","10","0","1","5","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","7/30/1985","7/30/1985","3/1/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","www.firstamtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0",""
"16849","14212","466240","1096550","First Arkansas Bank and Trust","Jacksonville","AR","72076","12/31/2017","5/19/2019","NM","600 West Main Street","FIRST ARKANSAS BANCSHARES, INC.","22","0","0","4","1","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","11/5/1949","11/5/1949","8/5/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.firstarkansasbank.com","471157","8833","479990","0","479990","281926","281926","39018","143199","56122","87077","6836","89660","3213","","2042","137729","","58164","42858","0","1343","13963","129","","129","0","0","0","2057","","1945","1364","15655","23363","6945",""
"15019","14337","216922","1076431","First Bank","Southern Pines","NC","28387","12/31/2017","5/19/2019","SM","300 S.W. Broad Street","FIRST BANCORP","107","0","1","4","0","Moore","","","1/1/1934","2/8/1935","10/1/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","0","http://www.localfirstbank.com","4032381","23298","4055679","0","4055679","3599675","3599675","539020","1468807","762529","706278","183767","1364372","43709","","7983","262123","0","74349","22515","13518","19184","19132","111549","","92636","18913","0","0","0","0","18861","9401","199077","339943","24116",""
"3121","13255","239659","1109544","First Bank","Burkburnett","TX","76354","12/31/2017","5/19/2019","NM","300 East Third","FIRST BURKBURNETT BANCSHARES, INC.","7","0","0","4","1","Wichita","48660","Wichita Falls, TX","1/1/1907","1/1/1934","7/8/2009","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.firstbankweb.com","331894","5956","337850","0","337850","259115","259115","45650","64557","36565","27992","9961","129879","9068","","4373","69232","","4567","0","0","1985","2582","563","","263","300","0","0","0","","127","58","26576","19074","3995",""
"4092","0","280352","2209030","First Bank","Erick","OK","73645","12/31/2017","5/19/2019","NM","118 W. Roger Miller Blvd.","ERICK BANCSHARES, INC.","4","0","0","2","1","Beckham","","","12/12/1902","1/1/1934","11/6/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://yourfirst.bank","50295","586","50881","31","50912","26182","26182","1459","8820","5584","3236","0","8932","6971","","7400","12359","","3644","0","0","2417","1227","1327","","629","626","72","0","0","","0","0","1459","0","586",""
"6917","10684","899428","1076123","First Bank","Strasburg","VA","22657","12/31/2017","5/19/2019","SM","112 West King Street","FIRST NATIONAL CORPORATION","15","0","0","4","0","Shenandoah","","","7/1/1907","1/1/1934","4/17/2015","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.fbvirginia.com","517313","5326","522639","0","522639","466798","466798","35927","198686","92583","106103","22924","208615","646","","822","37941","0","12333","0","415","2453","9465","4745","","4364","381","0","0","0","0","282","282","5734","30193","5326",""
"34116","0","2349459","2349440","First Bank","Dalton","GA","30721","12/31/2017","5/19/2019","NM","118 North Hamilton Street","FBD HOLDING COMPANY, INC.","5","0","0","4","0","Whitfield","19140","Dalton, GA","1/8/1996","1/8/1996","2/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","https://www.myfirstbank.com","263514","4753","268267","539","268806","218235","218235","21267","119102","57045","62057","5784","57352","14730","","454","44978","","5139","765","5","1842","2527","0","","0","0","0","0","2985","","122","0","5047","16220","3444",""
"58481","0","3401970","0","First Bank","Hamilton","NJ","8690","12/31/2017","5/19/2019","NM","2465 Kuser Road","","14","0","1","4","0","Mercer","45940","Trenton, NJ","4/23/2007","4/23/2007","4/29/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.FirstBanknj.com","1215716","11697","1227413","1546","1228959","1049246","1049246","80445","810836","308173","502663","64056","93909","0","","0","159523","0","5849","0","3785","23","2041","14341","","0","14341","0","0","1752","0","75","75","9246","71199","11808",""
"12229","12597","169653","1118797","First Bank","Creve Coeur","MO","63141","12/31/2017","5/19/2019","SM","11901 Olive Boulevard","FIRST BANKS, INC.","102","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","7/30/1906","1/1/1934","12/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","WWW.FIRSTBANKS.COM","3609583","45041","3654624","2099","3656723","2941734","2941734","162842","1534060","816783","717277","91641","1117489","35702","","20776","656520","9924","23074","0","14935","4918","3221","14619","","1249","13370","0","0","0","0","5976","0","32747","130095","45053",""
"16473","0","49652","1055351","First Bank","Sterling","KS","67579","12/31/2017","5/19/2019","NM","128 South Broadway Avenue","CORONADO, INC.","3","0","0","2","0","Rice","","","1/1/1907","8/26/1946","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.first-bank.net","77355","2335","79690","0","79690","49070","49070","0","16063","5592","10471","490","16700","15817","","16840","5985","","947","0","0","99","848","6848","","0","0","6848","0","0","","0","0","0","0","1193",""
"5907","0","875936","1082692","First Bank","Mccomb","MS","39648","12/31/2017","5/19/2019","NM","105 South Broadway Street","FIRST SOUTHWEST CORPORATION","14","0","0","4","1","Pike","","","6/25/1895","1/1/1934","5/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.firstbankms.com","417376","4135","421511","0","421511","364805","364805","54093","142986","78728","64258","10068","127217","30441","","1975","44090","","8285","163","533","2069","5520","2356","","17","2339","0","0","0","","0","0","22874","31219","4135",""
"1744","0","291330","1918755","First Bank","Wadley","AL","36276","12/31/2017","5/19/2019","NM","312 Main Street","PEOPLES INDEPENDENT BANCSHARES, INC.","5","0","0","7","1","Randolph","","","11/6/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.fbonline.biz","28914","310","29224","0","29224","20487","20487","6493","5697","2172","3525","2214","4148","1935","","486","3053","","1817","0","0","218","1599","3381","","3214","167","0","0","0","","0","0","1149","5344","310",""
"14885","8885","451068","1416701","First Bank","Ketchikan","AK","99901","12/31/2017","5/19/2019","NM","331 Dock Street","FIRST BANCORP, INC.","9","0","0","4","1","Ketchikan Gateway","","","9/15/1924","11/23/1934","3/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","0","1","http://www.firstbankak.com","209234","3109","212343","0","212343","167051","167051","20701","102570","79432","23138","7678","36102","0","","17316","19881","","8082","0","1345","2159","4578","14","","0","14","0","0","0","","71","71","6000","14701","3331",""
"9620","13673","131436","2061162","First Bank","Clewiston","FL","33440","12/31/2017","5/19/2019","NM","300 East Sugarland Highway","PIONEER BANKCORP, INC.","6","0","0","4","0","Hendry","","","1/1/1922","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.first1bank.com","242635","3512","246147","0","246147","198329","198329","20267","85737","43147","42590","5913","62340","24072","","18471","18053","0","7953","927","169","682","6175","3341","","3341","0","0","0","0","0","7255","6680","1844","18423","3272",""
"34060","14013","2333298","2339656","First Bank & Trust","Evanston","IL","60201","12/31/2017","5/19/2019","SM","820 Church Street","FIRST EVANSTON BANCORP, INC.","10","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/6/1995","9/6/1995","5/30/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","902099","10744","912843","0","912843","531171","531171","21966","365953","269676","96277","28409","114551","292","","136","345120","0","9605","0","4260","2844","2501","26811","","7986","18825","0","0","0","0","0","0","6088","15878","10744",""
"27078","11955","550756","1123072","First Bank & Trust","Sioux Falls","SD","57104","12/31/2017","5/19/2019","NM","110 North Minnesota Avenue","FISHBACK FINANCIAL CORPORATION","8","0","0","4","0","Minnehaha","43620","Sioux Falls, SD","10/31/1987","10/31/1987","5/5/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.bankeasy.com","754443","9136","763579","0","763579","467758","467758","64358","204328","70486","133842","73474","75666","49932","","62700","211366","0","13583","0","2814","4688","6081","8172","","1954","6081","137","0","310","0","233","233","12660","51698","9136",""
"5525","0","402462","1104307","First Bank & Trust","Seymour","TX","76380","12/31/2017","5/19/2019","SM","201 North Washington Street","BAYLOR BANCSHARES, INC.","8","0","0","2","0","Baylor","","","3/5/1890","1/1/1934","11/15/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fbtseymour.com","34465","692","35157","0","35157","16720","16720","1148","14942","4577","10365","35","305","290","","9478","7255","","1639","0","0","720","919","65","","0","65","0","0","0","","0","0","0","1148","692",""
"3973","9589","77851","1123072","First Bank & Trust","Brookings","SD","57006","12/31/2017","5/19/2019","NM","520 6th Street","FISHBACK FINANCIAL CORPORATION","16","0","1","4","0","Brookings","","","11/2/1925","1/1/1934","12/2/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.bankeasy.com","1328835","13555","1342390","0","1342390","835156","835156","84361","342782","150653","192129","99327","159656","149030","","138528","183444","0","31436","8401","851","12006","10178","153826","","50777","83944","19105","0","3488","0","10014","9981","10068","74293","13555",""
"14778","14038","294564","2410854","First Bank & Trust","Lubbock","TX","79424","12/31/2017","5/19/2019","NM","9816 Slide Road","FIRST BANK LUBBOCK BANCSHARES, INC.","9","0","0","4","1","Lubbock","31180","Lubbock, TX","1/1/1934","9/28/1934","9/4/2018","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Lubbock","Dallas","Southern","West","0","1","https://www.firstbanklubbock.com","683764","9454","693218","0","693218","476264","476264","139419","162431","75438","86993","18145","140749","15520","","18992","182579","0","14704","4379","82","3444","6799","679","","250","334","95","0","0","0","0","0","54015","85404","9319",""
"27394","0","1228034","0","First Bank & Trust Co.","Duncan","OK","73533","12/31/2017","5/19/2019","NM","923-925 Main Street","","11","0","0","4","1","Stephens","","","12/8/1988","12/8/1988","4/11/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.fb247.com","406311","3580","409891","0","409891","361143","361143","76237","108619","35996","72623","12711","151103","12473","","4320","26876","0","16606","0","178","6629","9799","947","","895","52","0","0","0","0","0","0","24365","51872","3580",""
"4219","15944","351850","1050851","First Bank & Trust Company","Wagoner","OK","74467","12/31/2017","5/19/2019","NM","111 Casaver Street","FIRST WAGONER CORPORATION","8","0","0","4","1","Wagoner","46140","Tulsa, OK","1/1/1895","1/1/1934","2/15/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","248034","3689","251723","0","251723","173065","173065","36327","46180","22429","23751","4195","73581","12782","","2393","56280","","13322","0","0","6679","6643","6663","","617","6046","0","0","0","","0","0","13006","23321","3094",""
"13946","0","640956","1138133","First Bank & Trust Company","Perry","OK","73077","12/31/2017","5/19/2019","NM","407 7th Street","FNBT BANCSHARES, PERRY, OK, INC.","3","0","0","2","1","Noble","","","2/21/1934","2/21/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.bankfbt.com","92279","790","93069","0","93069","41105","41105","1572","4642","3224","1418","179","24248","10464","","31590","8259","","12060","0","44","6817","5199","55","","0","55","0","0","832","","0","0","1014","558","790",""
"29786","4087","221476","2971261","First Bank & Trust,","Paris","IL","61944","12/31/2017","5/19/2019","NM","101 South Central Avenue","FIRST BANCTRUST CORPORATION","7","0","0","4","0","Edgar","","","1/1/1887","12/29/1937","8/9/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","369204","4417","373621","103","373724","259300","259300","4578","60000","30754","29246","48575","96975","49172","","25615","48661","","35339","0","91","28884","6364","4809","","3779","307","723","0","0","","1417","0","3070","1508","4417",""
"33405","9640","1862719","2127657","First Bank and Trust","New Orleans","LA","70112","12/31/2017","5/19/2019","NM","909 Poydras St., Suite 100","FIRST TRUST CORPORATION","17","0","1","4","1","Orleans","35380","New Orleans-Metairie, LA","5/17/1991","5/17/1991","2/19/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","fbtonline.com","791625","7258","798883","0","798883","686904","686904","93248","343008","137953","205055","60908","188804","936","","24","89726","","20261","1510","24","179","18548","1968","","0","1968","0","0","0","","197","0","38393","54855","7258",""
"15348","15563","157856","1055593","First Bank and Trust Company","Clinton","OK","73601","12/31/2017","5/19/2019","SM","501 Frisco Avenue","CLINTON BANCSHARES, INC.","1","0","0","8","1","Custer","","","1/1/1903","2/1/1936","6/17/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fbtok.com","22928","277","23205","1","23206","15451","15451","0","4669","4669","0","0","10601","181","","32","1180","","6480","0","0","3275","3205","63","","0","63","0","0","0","","0","0","0","0","277",""
"5438","13618","114859","2850432","First Bank and Trust Company","Minden","NE","68959","12/31/2017","5/19/2019","SM","315 East 4th Street","FIRST OF MINDEN FINANCIAL CORPORATION","1","0","0","2","1","Kearney","","","9/4/1883","1/1/1934","1/2/2007","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.firstofminden.com","34632","545","35177","0","35177","18286","18286","330","2241","920","1321","0","7284","8431","","11534","3893","","1125","0","59","636","430","339","","316","23","0","0","486","","0","0","128","202","505",""
"18641","0","646444","1202986","First Bank and Trust Company of Illinois","Palatine","IL","60067","12/31/2017","5/19/2019","NM","300 East Northwest Highway","NORTHWEST BANCORPORATION OF ILLINOIS, INC.","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/20/1962","12/20/1962","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.firstbankillinois.com","116307","1792","118099","0","118099","91082","91082","11898","47626","13326","34300","28320","3238","0","","0","26517","","0","0","0","0","0","500","","0","500","0","0","0","","0","0","0","11898","1792",""
"3134","12529","749952","2007610","First Bank and Trust of Childress","Childress","TX","79201","12/31/2017","5/19/2019","NM","301 North Main Street","CHILDRESS BANCSHARES, INC.","3","0","0","2","1","Childress","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fbtchildress.net","56616","448","57064","0","57064","28337","28337","3648","4951","4549","402","101","12445","7192","","7686","14857","","3964","0","0","1170","2794","2220","","2171","7","42","0","0","","1921","1882","1871","1777","448",""
"5405","15703","266655","1247811","First Bank and Trust of Fullerton","Fullerton","NE","68638","12/31/2017","5/19/2019","SM","230 Broadway","FIRST NATIONAL HOLDING COMPANY, INC.","2","0","0","2","0","Nance","","","10/1/1881","1/1/1934","6/28/2010","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.fbtfullerton.com","63698","703","64401","0","64401","31951","31951","0","1760","0","1760","0","415","29776","","27096","4001","","1170","0","0","320","850","183","","158","25","0","0","0","","0","0","0","0","703",""
"3335","11790","373553","1241211","First Bank and Trust of Memphis","Memphis","TX","79245","12/31/2017","5/19/2019","NM","501 Main Street","FALCON BANCORPORATION, INC.","1","0","0","2","1","Hall","","","3/1/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.firstmemphis.com","42137","619","42756","0","42756","25136","25136","1779","12073","0","12073","1859","6710","2715","","9487","7453","","617","0","0","66","551","63","","0","63","0","0","0","","0","0","0","1779","534",""
"5097","13046","147857","1143548","First Bank Blue Earth","Blue Earth","MN","56013","12/31/2017","5/19/2019","SM","306 South Main Street","FNB BANCSHARES INC.","1","0","0","2","1","Faribault","","","1/1/1869","1/1/1934","12/15/2007","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","https://www.firstbankblueearth.com","152599","2749","155348","0","155348","81777","81777","3892","26111","9056","17055","0","9920","41854","","52535","15989","","4330","0","144","3027","1159","718","","662","56","0","0","0","","30","30","802","3090","2042",""
"12517","12624","806846","2320618","First Bank Financial Centre","Oconomowoc","WI","53066","12/31/2017","5/19/2019","NM","155 West Wisconsin Avenue","OCONOMOWOC BANCSHARES, INC.","17","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","9/1/1859","1/1/1934","6/18/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","WWW.FBFCWI.COM","838753","5238","843991","0","843991","756542","756542","104641","345383","250368","95015","49746","256183","589","","24","73803","0","5612","342","147","0","5123","8010","","7708","302","0","0","0","0","0","0","17297","87344","5238",""
"4464","0","786948","1200142","First Bank Hampton","Hampton","IA","50441","12/31/2017","5/19/2019","SM","211 1st Avenue, N.W.","A. M. SAYLOR, INCORPORATED","1","0","0","2","1","Franklin","","","1/1/1933","1/1/1934","6/25/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.firstbankhampton.com","102324","2148","104472","0","104472","50374","50374","620","11070","7311","3759","448","17203","21033","","24961","23813","","4625","0","0","2527","2098","699","","476","223","0","0","0","","642","623","620","0","1407",""
"18431","14529","192558","1056769","First Bank Kansas","Salina","KS","67401","12/31/2017","5/19/2019","NM","235 South Santa Fe Avenue","OTTAWA BANCSHARES, INC.","8","0","0","8","1","Saline","","","6/30/1955","9/11/1961","7/12/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.firstbankkansas.com","224075","4004","228079","0","228079","168387","168387","4183","42275","9024","33251","9969","74794","37166","","14729","21851","0","19130","0","118","15207","3805","3982","","1615","1995","372","0","0","0","0","0","2987","1196","2994",""
"5380","82171","983055","0","First Bank of Bancroft","Bancroft","NE","68004","12/31/2017","5/19/2019","SM","301 Main Street","","1","0","0","2","0","Cuming","","","1/1/1884","1/1/1934","12/22/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.firstbancroft.com","13349","146","13495","0","13495","7334","7334","0","785","718","67","0","1205","5344","","4578","1215","","358","0","4","179","175","10","","0","10","0","0","0","","145","145","0","0","146",""
"9288","13103","312244","1133008","First Bank of Berne","Berne","IN","46711","12/31/2017","5/19/2019","SM","102 West Main Street","FIRST BERNE FINANCIAL CORPORATION","9","0","1","2","1","Adams","","","10/21/1891","1/1/1934","11/22/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.firstbankofberne.com","513842","5830","519672","841","520513","441451","441451","6834","52120","43310","8810","12975","168382","201140","","36139","27330","","6715","0","0","3347","3368","8878","","8542","336","0","0","332","","1377","302","5473","1361","5830",""
"2784","0","533535","1082889","First Bank of Boaz","Boaz","AL","35957","12/31/2017","5/19/2019","NM","124 South Main Street","FIRST BOAZ BANCORPORATION","1","0","0","7","0","Marshall","","","1/1/1906","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://firstbankofboaz.com","58552","912","59464","0","59464","42298","42298","5774","20184","17252","2932","700","15640","0","","1112","10910","","4768","0","0","2621","2147","376","","360","16","0","0","0","","0","0","1469","4305","912",""
"4056","0","151555","1057654","First Bank of Chandler","Chandler","OK","74834","12/31/2017","5/19/2019","SM","902 Manvel Avenue","FIRST CHANDLER CORP.","2","0","0","4","1","Lincoln","36420","Oklahoma City, OK","12/31/1892","1/1/1934","9/6/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","71700","1414","73114","2","73116","44797","44797","3609","10399","851","9548","0","19837","10952","","6482","17160","","4556","30","0","2650","1876","121","","111","10","0","0","0","","0","0","1376","2233","876",""
"57514","0","3189634","0","First Bank of Charleston, Inc.","Charleston","WV","25362","12/31/2017","5/19/2019","NM","201 Pennsylvania Avenue","","1","0","0","4","0","Kanawha","16620","Charleston, WV","6/2/2003","6/2/2003","10/11/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","132827","1662","134489","0","134489","103038","103038","491","52900","7283","45617","3077","46570","0","","0","30117","","1333","0","167","405","761","0","","0","0","0","0","3430","","715","588","491","0","1662",""
"15580","0","823638","1246252","First Bank of Coastal Georgia","Pembroke","GA","31321","12/31/2017","5/19/2019","NM","250 West Bacon Street","PUTNAM-GREENE FINANCIAL CORPORATION","2","0","0","7","0","Bryan","42340","Savannah, GA","1/1/1907","2/10/1938","3/14/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.firstbankofcg.com","33193","1002","34195","48","34243","30434","30434","2744","10183","1165","9018","3763","13312","432","","12","2676","","960","151","0","234","575","161","","0","161","0","0","0","","0","0","0","2744","602",""
"17470","0","804338","1205398","First Bank of Highland Park","Highland Park","IL","60035","12/31/2017","5/19/2019","NM","1835 First Street","BANK OF HIGHLAND PARK FINANCIAL CORP","2","0","0","4","1","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/16/1955","7/16/1955","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://WWW.FIRSTBANKHP.COM","1308009","7673","1315682","0","1315682","664241","664241","64432","203561","57632","145929","291707","104541","0","","0","640705","0","2358","0","139","0","2219","8378","","0","42","0","8336","0","0","11251","9293","4475","59957","7847",""
"7577","12427","432012","0","First Bank of Lilly","Lilly","PA","15938","12/31/2017","5/19/2019","SB","500 Main Street","","1","0","0","7","0","Cambria","27780","Johnstown, PA","1/1/1906","1/1/1934","12/23/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.fnblilly.com","5275","81","5356","0","5356","3489","3489","0","524","0","524","0","2965","0","","41","616","","1088","0","0","303","785","122","","122","0","0","0","0","","0","0","0","0","81",""
"15695","0","478430","2059954","First Bank of Linden","Linden","AL","36748","12/31/2017","5/19/2019","NM","114 East Coats Avenue","FIRST LINDEN BANCSHARES, INC.","1","0","0","2","0","Marengo","","","5/7/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.firstbanklinden.com","32838","538","33376","0","33376","19536","19536","1304","4721","0","4721","0","4996","8515","","305","5655","","4811","0","0","322","4489","3070","","2199","871","0","0","0","","0","0","0","1304","538",""
"3702","0","238139","1206603","First Bank of Manhattan","Manhattan","IL","60442","12/31/2017","5/19/2019","SM","230 South State Street","MANHATTAN BANCSHARES, INC.","3","0","0","8","1","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1907","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.fnbmanhattan.com","85889","1745","87634","0","87634","78792","78792","12547","14592","7725","6867","4002","39115","8536","","3029","1549","","2255","0","0","1541","714","2009","","2003","6","0","0","0","","2058","1551","6210","6337","1037",""
"17474","0","946461","2314859","First Bank of Muleshoe","Muleshoe","TX","79347","12/31/2017","5/19/2019","SM","W. 1st Street And Avenue B","DANNY MANAGEMENT, INCORPORATED","3","0","0","2","0","Bailey","","","8/1/1955","8/1/1955","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","WWW.FBMULESHOE.COM","16671","437","17108","0","17108","6944","6944","0","3807","925","2882","0","398","2739","","4953","3899","","1234","0","0","807","427","78","","0","78","0","0","0","","115","81","0","0","282",""
"4738","0","332055","1050776","First Bank of Newton","Newton","KS","67114","12/31/2017","5/19/2019","NM","128 East Broadway Street","FIRST NEWTON BANKSHARES, INC.","4","0","0","6","1","Harvey","48620","Wichita, KS","9/20/1873","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.firstbankks.com","163651","2119","165770","0","165770","113814","113814","4657","15702","0","15702","2720","83004","7731","","8315","21019","","22547","0","0","14629","7918","75","","0","75","0","0","0","","1349","1349","4657","0","1773",""
"9450","9964","586027","1069714","First Bank of Ohio","Tiffin","OH","44883","12/31/2017","5/19/2019","NM","175 South Washington Street","TONTI FINANCIAL CORPORATION","5","0","0","6","0","Seneca","","","3/3/1873","1/1/1934","12/9/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.firstbankofohio.com","86115","2376","88491","0","88491","163","163","0","0","0","0","0","163","0","","0","0","","88328","0","15","82352","5961","0","","0","0","0","0","0","","0","0","0","0","1464",""
"18592","0","637554","0","First Bank of Owasso","Owasso","OK","74055","12/31/2017","5/19/2019","NM","8601 North Garnett Road","","3","0","0","4","1","Tulsa","46140","Tulsa, OK","9/8/1962","9/8/1962","11/13/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.firstbank.net","302735","4559","307294","0","307294","296412","296412","10645","244560","191675","52885","4971","35809","427","","16","5827","","1603","0","40","484","1079","3436","","3347","89","0","0","0","","0","0","5623","5022","4137",""
