cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"26398","13943","481430","2939337","American National Bank","Oakland Park","FL","33308","9/30/2017","5/19/2019","N","4301 North Federal Highway","ANB HOLDINGS, INC.","1","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/15/1985","10/15/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.americannationalbank.com","236169","2409","238578","207","238785","212547","212547","14375","174513","55449","119064","12078","11581","0","","0","26102","","136","0","0","6","130","0","","0","0","0","0","0","","0","0","3435","10940","2493",""
"19300","10134","660655","1059715","American National Bank","Omaha","NE","68114","9/30/2017","5/19/2019","N","8990 West Dodge Road","AMERICAN NATIONAL CORPORATION","39","0","1","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/2/1964","12/2/1964","10/1/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.american.bank","2755659","30596","2786255","0","2786255","1572771","1572771","247082","821616","416666","404950","123616","329908","50549","","43751","493633","0","652396","5231","3139","606258","37768","23704","","13237","8130","2337","0","0","0","18448","16458","34268","212814","31238",""
"22373","10059","498362","2507183","American National Bank & Trust","Wichita Falls","TX","76308","9/30/2017","5/19/2019","N","2732a Midwestern Parkway","AMERIBANCSHARES, INC.","9","0","0","4","0","Wichita","48660","Wichita Falls, TX","11/29/1976","11/29/1976","8/14/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.amnat.com","426477","4991","431468","0","431468","300442","300442","42703","173285","54190","119095","8967","65448","10039","","642","54878","0","25071","0","0","19184","5887","50435","","1149","33865","15421","0","0","0","103","40","5031","37672","5001",""
"33812","15499","2051127","2716640","American National Bank - Fox Cities","Appleton","WI","54911","9/30/2017","5/19/2019","N","2200 North Richmond Street","AMERICAN NATIONAL BANCORP, INC.","1","0","0","4","1","Outagamie","11540","Appleton, WI","6/14/1993","6/14/1993","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.anbfc.bank","194758","3887","198645","0","198645","131158","131158","13656","98494","40559","57935","2570","15712","726","","138","60577","","717","0","2","296","419","6055","","0","5271","84","700","376","","2684","2684","945","12711","2920",""
"6837","11656","958727","1076691","American National Bank and Trust Company","Danville","VA","24541","9/30/2017","5/19/2019","N","628 Main Street","AMERICAN NATIONAL BANKSHARES INC.","30","0","1","4","0","Danville City","","","2/9/1909","1/1/1934","3/31/2019","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.amnb.com","1284682","13858","1298540","0","1298540","1063816","1063816","137869","520968","224938","296030","75405","323513","6061","","2215","176879","0","4151","0","418","1438","2295","51479","","34989","16490","0","0","0","0","992","462","4487","133382","14072",""
"26499","12972","306159","3047172","American National Bank of Minnesota","Baxter","MN","56425","9/30/2017","5/19/2019","N","7638 Woida Road","AMERICAN BANCORPORATION OF MINNESOTA, INC.","9","0","0","4","1","Crow Wing","","","5/1/1983","1/2/1986","5/4/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.anbmn.com","197468","3973","201441","0","201441","189383","189383","35746","56195","22085","34110","6917","85726","4799","","92","6192","","5547","0","1522","1869","2156","227","","0","34","193","0","0","","438","438","10629","25117","2426",""
"58469","0","3623110","0","American Plus Bank, N.A.","Arcadia","CA","91007","9/30/2017","5/19/2019","N","630 West Duarte Road","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","8/8/2007","8/8/2007","9/23/2015","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.bankaplus.com","420956","6070","427026","512","427538","356962","356962","56000","179448","36543","142905","42399","79115","0","","0","70576","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","36431","19569","5860",""
"58584","0","3671997","3824261","American Pride Bank","Macon","GA","31204","9/30/2017","5/19/2019","NM","4740 Log Cabin Drive","AMERICAN BANCORP, INC.","3","0","0","4","1","Bibb","31420","Macon, GA","12/12/2007","12/12/2007","7/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.americanpridebank.com","125328","1499","126827","86","126913","116980","116980","12568","88293","30959","57334","6924","8551","644","","0","7795","","323","0","75","48","200","1815","","1568","247","0","0","0","","1336","1319","8219","4349","1499",""
"24655","14089","735768","2312837","American River Bank","Sacramento","CA","95815","9/30/2017","5/19/2019","NM","1545 River Park Drive","AMERICAN RIVER BANKSHARES","12","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","8/29/1983","8/29/1983","1/7/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.americanriverbank.com","322343","4551","326894","227","327121","299835","299835","10547","190247","68666","121581","79021","18370","1650","","36","18912","0","141","0","79","0","62","8197","","7816","132","249","0","7808","0","7407","6907","2326","8221","4389",""
"58281","0","3388482","0","American Riviera Bank","Santa Barbara","CA","93101","9/30/2017","5/19/2019","NM","1033 Anacapa Street","","3","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","7/18/2006","7/18/2006","1/1/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.americanrivierabank.com","401872","4076","405948","112","406060","340726","340726","25492","199263","55426","143837","24712","88099","3160","","174","62923","","1194","0","98","5","1091","1043","","1043","0","0","0","2040","","447","447","2575","22917","4206",""
"29899","4287","12179","0","American Savings Bank","Middletown","OH","45042","9/30/2017","5/19/2019","SA","701 N. University Boulevard","","2","0","0","4","0","Butler","17140","Cincinnati, OH-KY-IN","1/1/1889","8/9/1937","12/31/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.amsavingsbank.com","33369","179","33548","1","33549","30452","30452","332","7484","4277","3207","686","21857","93","","0","2690","","407","0","0","165","242","0","","0","0","0","0","0","","345","345","91","241","179",""
"9104","9913","337247","1141508","American Savings Bank","Tripoli","IA","50676","9/30/2017","5/19/2019","NM","312 S. Main St","TRIPOLI BANCSHARES, INC.","1","0","0","2","1","Bremer","47940","Waterloo-Cedar Falls, IA","1/10/1899","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.asbtripoli.com","26326","299","26625","0","26625","8479","8479","275","601","0","601","38","4733","2832","","8083","7371","","1104","0","0","107","997","1588","","1580","8","0","0","0","","0","0","0","275","299",""
"32526","8384","54973","0","American Savings Bank, FSB","Honolulu","HI","96813","9/30/2017","5/19/2019","SA","1001 Bishop St., Suite 100","","51","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/23/1987","1/23/1987","3/1/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.asbhawaii.com","4638962","53047","4692009","1857","4693866","3879366","3879366","185300","657646","154625","503021","62687","2973733","0","","6706","552056","300","209936","0","21696","1","188239","45802","","0","45802","0","0","21881","11770","20530","3872","99648","85652","54788",""
"29597","12609","455879","0","American Savings Bank, FSB","Portsmouth","OH","45662","9/30/2017","5/19/2019","SA","503 Chillicothe Street","","6","0","1","4","0","Scioto","","","1/1/1892","12/27/1948","4/13/2018","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","247447","1445","248892","0","248892","234072","234072","15264","42360","20167","22193","7068","168244","1136","","20","12120","","2636","0","21","1665","950","44","","0","44","0","0","0","","999","329","7342","7922","1445",""
"26944","13210","276645","1144095","American State Bank","Osceola","IA","50213","9/30/2017","5/19/2019","SM","1000 Jeffreys Drive","OSCEOLA BANCORPORATION","4","0","0","2","1","Clarke","","","4/23/1987","4/23/1987","2/16/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.americanstatebank.com","145714","1656","147370","0","147370","81119","81119","3223","17389","9108","8281","2770","24621","33116","","27021","29384","","8984","86","0","4964","3934","862","","777","85","0","0","0","","0","0","1940","1283","1656",""
"9967","0","262358","4136046","American State Bank","Arp","TX","75750","9/30/2017","5/19/2019","SM","102 W Front","STEELE HOLDINGS, INC.","5","0","0","4","1","Smith","46340","Tyler, TX","8/1/1911","1/1/1934","2/1/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.asbtx.com","194796","1744","196540","0","196540","153032","153032","26731","54223","32814","21409","7611","56769","7698","","190","32056","","8063","0","774","1210","6079","3200","","150","170","0","2880","0","","0","0","1406","25325","1744",""
"228","12625","735441","1201457","American State Bank","Sioux Center","IA","51250","9/30/2017","5/19/2019","NM","525 North Main Street","AMBANK COMPANY, INC.","9","0","1","2","1","Sioux","","","9/1/1913","1/1/1934","7/17/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.ambankiowa.com","742672","12828","755500","0","755500","373160","373160","18524","92853","51164","41689","1384","49618","210781","","223394","127193","","16754","1645","85","8020","7004","14999","","2921","12078","0","0","0","","0","0","9208","9316","9805",""
"57144","0","2957014","1066441","American State Bank & Trust Company","Great Bend","KS","67530","9/30/2017","5/19/2019","SM","1321 Main Street","AMERICAN STATE BANCSHARES, INC.","10","0","0","2","0","Barton","","","4/20/2001","4/20/2001","7/14/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","https://asbt.bank","228959","2273","231232","0","231232","129266","129266","12649","49248","3078","46170","126","9787","57456","","60868","28585","","4141","0","0","493","3648","8372","","0","8372","0","0","0","","6970","6970","291","12358","2273",""
"15444","12190","244251","2632571","American State Bank & Trust Company of Williston","Williston","ND","58801","9/30/2017","5/19/2019","NM","223 Main Street","AMERICAN STATE BANK HOLDING COMPANY, INC.","2","0","0","2","1","Williams","","","12/1/1936","12/18/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.asbt.com","259080","5695","264775","0","264775","164523","164523","6198","76973","30029","46944","19317","38404","23631","","42696","32317","","20691","1156","125","12427","6983","4548","","4529","19","0","0","0","","1476","1476","4797","1401","4092",""
"22263","0","21359","1857760","American State Bank of Grygla","Grygla","MN","56727","9/30/2017","5/19/2019","SM","102 S Main Ave","GRYGLA FINANCIAL CORPORATION","2","0","0","2","1","Marshall","","","4/30/1976","4/30/1976","9/6/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.asbgrygla.com","34361","339","34700","0","34700","17643","17643","2056","3492","3314","178","0","6385","5710","","9864","3549","","3271","0","0","1797","1474","373","","326","47","0","0","0","","0","0","1014","1042","339",""
"13150","10181","596848","1134694","American Trust & Savings Bank","Dubuque","IA","52001","9/30/2017","5/19/2019","SM","9th And Main Streets","ATBANCORP","12","0","0","4","0","Dubuque","20220","Dubuque, IA","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.americantrust.bank","926751","10161","936912","0","936912","566691","566691","96509","249460","110812","138648","60431","116346","43945","","25367","162498","0","26412","4801","14","13003","8594","155944","","119461","36483","0","0","4769","0","2660","2456","51966","44543","10161",""
"10120","0","675341","1140846","American Trust and Savings Bank","Lowden","IA","52255","9/30/2017","5/19/2019","NM","309 Mckinley Avenue","LOWDEN BANCSHARES, INC.","1","0","0","2","0","Cedar","","","10/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.atsb-lowden.com","9421","161","9582","0","9582","2607","2607","0","469","433","36","0","217","1921","","5375","496","","805","0","0","300","505","299","","41","3","255","0","0","","0","0","0","0","161",""
"58076","0","3357947","4848246","American Trust Bank","Kirksville","MO","63501","9/30/2017","5/19/2019","NM","2817 North Baltimore","CONNECTIONS BANCSHARES, INC.","1","0","0","8","0","Adair","","","10/24/2005","10/24/2005","11/30/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.connectionsbank.com","43835","35","43870","0","43870","39298","39298","793","7742","1643","6099","1190","21620","7953","","2428","1434","","690","0","5","489","196","20","","0","20","0","0","0","","0","0","737","56","36",""
"8205","15484","201254","1128705","Americana Community Bank","Sleepy Eye","MN","56085","9/30/2017","5/19/2019","NM","300 Main Street West","MIDWEST BANCSHARES, INC.","4","0","0","2","1","Brown","","","1/1/1881","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.americanafinancial.com","85460","1047","86507","0","86507","57999","57999","2931","26815","17504","9311","0","12018","16235","","12351","15027","","443","0","124","48","271","687","","0","687","0","0","1629","","1668","1484","192","2739","1047",""
"58360","0","3488980","0","Americas United Bank","Glendale","CA","91203","9/30/2017","5/19/2019","NM","801 N Brand Blvd, # No 1150","","4","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/6/2006","11/6/2006","12/4/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","195112","2466","197578","267","197845","174719","174719","4619","124916","44190","80726","42322","2862","0","","0","23113","","8","0","8","0","0","5","","0","5","0","0","0","","594","594","0","4619","2536",""
"2838","13531","139133","2685577","AmeriFirst Bank","Union Springs","AL","36089","9/30/2017","5/19/2019","NM","104 Hardaway Avenue","USAL BANCORP, INC.","4","0","0","4","0","Bullock","","","1/2/1916","1/1/1934","6/12/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.amerifirstbank.com","131102","1660","132762","0","132762","93492","93492","14070","45417","21740","23677","1158","31218","1629","","2729","31337","","5204","0","1242","691","3271","0","","0","0","0","0","997","","709","355","5653","8417","1660",""
"58303","18013","3470239","0","Ameriprise National Trust Bank","Minneapolis","MN","55402","9/30/2017","5/19/2019","N","901 3rd Avenue South","","1","0","0","5","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","9/14/2006","9/14/2006","1/31/2013","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","http://www.ameriprise.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0",""
"20504","12344","764030","1082067","Ameris Bank","Moultrie","GA","31768","9/30/2017","5/19/2019","NM","300 South Main Street","AMERIS BANCORP","109","0","1","4","0","Colquitt","","","10/1/1971","10/1/1971","5/24/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","0","http://www.amerisbank.com","6068449","25966","6094415","0","6094415","4278651","4278651","618772","1755869","743208","1012661","160577","1596712","146721","","76908","785168","0","187981","0","1500","7536","178945","765706","","479358","245392","40956","0","0","0","31466","12000","151693","467079","25966",""
"7542","11474","928618","1117316","Ameriserv Financial Bank","Johnstown","PA","15901","9/30/2017","5/19/2019","SM","216 Franklin Street","AMERISERV FINANCIAL, INC","16","0","0","4","0","Cambria","27780","Johnstown, PA","9/23/1933","1/1/1934","2/24/2019","Stock","0","1","FED","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","AmeriServ.com","887644","10346","897990","0","897990","715326","715326","32630","389517","91456","298061","43134","249215","830","","4995","147292","0","18834","0","11561","1187","6086","11543","","4295","6748","0","500","15265","0","678","678","1517","31113","11220",""
"15510","15433","508355","1056983","Ameristate Bank","Atoka","OK","74525","9/30/2017","5/19/2019","SM","113 South Pennsylvania","ATOKA STATE BANCORPORATION, INC.","4","0","1","4","1","Atoka","","","8/6/1906","7/2/1937","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.ameristatebank.com","199576","2789","202365","0","202365","139136","139136","14587","49690","29647","20043","4599","46363","23897","","7879","29532","","23388","0","0","10520","12868","2430","","0","625","1805","0","0","","0","0","4728","9859","2425",""
"57295","0","3015939","3583700","AMG National Trust Bank","Boulder","CO","80302","9/30/2017","5/19/2019","N","1155 Canyon Blvd, # 310","AMG NATIONAL CORP.","6","0","1","4","0","Boulder","14500","Boulder, CO","8/1/2001","2/1/2008","6/15/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.amgnational.com","143866","1502","145368","146","145514","114538","114538","9141","56180","5487","50693","21687","27530","0","","0","7774","","16225","0","15677","0","548","6977","","0","6977","0","0","4396","","0","0","2069","7072","1580",""
"26658","0","30052","1140967","Amistad Bank","Del Rio","TX","78840","9/30/2017","5/19/2019","NM","1301 Veterans Boulevard","EDEN FINANCIAL CORPORATION","1","0","0","4","0","Val Verde","","","4/25/1986","4/25/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.amistadbank.com","19645","310","19955","0","19955","19177","19177","3747","12423","3709","8714","1151","1740","116","","0","526","","239","0","0","37","202","12","","0","12","0","0","0","","0","0","1359","2388","266",""
"28949","2674","715975","0","Amory Federal Savings and Loan Association","Amory","MS","38821","9/30/2017","5/19/2019","SA","213 2nd Ave N","","1","0","0","5","0","Monroe","","","6/1/1934","10/29/1934","5/5/2015","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.amoryfederal.com","64637","476","65113","0","65113","64197","64197","518","174","174","0","0","63505","0","","0","0","","492","0","0","0","492","424","","0","0","424","0","0","","0","0","0","518","476",""
"22381","0","424352","2622116","Anahuac National Bank","Anahuac","TX","77514","9/30/2017","5/19/2019","N","801 South Ross Sterling","ANAHUAC BANCSHARES, INC.","3","0","0","4","1","Chambers","26420","Houston-The Woodlands-Sugar Land, TX","12/20/1976","12/20/1976","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://WWW.ANBANK.NET","72765","1685","74450","342","74792","52484","52484","7950","24719","18853","5866","0","19815","0","","6720","6694","","8883","0","0","2126","6757","11","","0","11","0","0","0","","938","938","4799","3151","968",""
"19220","11427","828651","2942702","ANB Bank","Denver","CO","80206","9/30/2017","5/19/2019","SM","3033 East First Avenue","STURM FINANCIAL GROUP, INC.","33","0","1","4","1","Denver","19740","Denver-Aurora-Lakewood, CO","9/1/1964","9/1/1964","10/1/2014","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","ANBBANK.COM","1388885","14182","1403067","0","1403067","1105913","1105913","91714","547327","290035","257292","33704","382486","50682","","28211","165233","0","6002","0","1219","1627","3156","97708","","94666","3042","0","0","3494","1850","546","438","34045","57669","14182",""
"28454","1626","349370","3843712","Anchor Bank","Aberdeen","WA","98520","9/30/2017","5/19/2019","SB","120 North Broadway","ANCHOR BANCORP, INC.","11","0","0","4","0","Grays Harbor","","","1/1/1907","10/18/1935","11/14/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","383357","4017","387374","1518","388892","354783","354783","69060","148752","42412","106340","61237","75618","116","","0","29455","0","4614","2535","278","573","1228","40","","0","40","0","0","0","0","4140","372","21385","47675","4017",""
"8868","0","900454","1126475","Anchor Bank,  National Association","Saint Paul","MN","55104","9/30/2017","5/19/2019","N","1570 Concordia Avenue","ANCHOR BANCORP, INC.","18","0","0","4","0","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/15/1923","1/1/1934","10/31/2017","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","1616257","19487","1635744","0","1635744","991902","991902","79632","701377","339160","362217","64394","143336","3163","","364","560549","0","12212","0","8287","514","3411","70717","","44485","2860","23372","0","9228","0","1379","1379","3493","76139","19652",""
"57931","0","3342671","0","Anchor Commercial Bank","Juno Beach","FL","33408","9/30/2017","5/19/2019","SM","13951 Us Hwy One","","2","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/22/2005","3/22/2005","3/3/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.anchorbank.com","94193","719","94912","93","95005","81010","81010","3859","52099","24367","27732","8222","16830","0","","0","11910","","2084","0","2","258","1824","1","","0","1","0","0","0","","0","0","552","3307","719",""
"4208","15757","327556","1866306","Anchor D Bank","Texhoma","OK","73949","9/30/2017","5/19/2019","SM","222 West Main Street","TEXHOMA BANCSHARES, INC.","3","0","0","2","1","Texas","","","2/23/1906","1/1/1934","12/31/2011","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.anchordbank.com","112680","1761","114441","0","114441","52437","52437","137","9909","3310","6599","0","10687","31704","","31568","13367","","12559","0","0","2986","9573","4510","","4510","0","0","0","525","","0","0","137","0","1502",""
"11681","12318","655530","2037550","Anchor State Bank","Anchor","IL","61720","9/30/2017","5/19/2019","NM","246 2nd Street","ABC EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","2","0","Mclean","14010","Bloomington, IL","12/27/1920","1/1/1934","7/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","8856","75","8931","0","8931","4971","4971","533","1647","335","1312","295","296","2200","","2500","851","","341","0","0","90","251","268","","30","128","0","110","0","","0","0","0","533","75",""
"22959","0","589439","3071908","Andalusia Community Bank","Andalusia","IL","61232","9/30/2017","5/19/2019","NM","601 8th Street East","SPECTOR PROPERTIES, INC.","2","0","0","6","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","10/1/1979","10/1/1979","9/28/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","26133","490","26623","0","26623","22534","22534","598","2065","0","2065","1065","17971","835","","90","1336","","2413","0","0","0","2413","250","","243","7","0","0","0","","0","0","598","0","305",""
"9923","13430","6329","1138197","Anderson Brothers Bank","Mullins","SC","29574","9/30/2017","5/19/2019","NM","101 North Main Street","ANDERSON BANCSHARES, INC.","22","0","0","4","0","Marion","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.abbank.com","526822","9383","536205","0","536205","311077","311077","82313","106654","84554","22100","4956","110901","6253","","2659","38997","0","182335","0","1249","143750","37336","1137","","647","490","0","0","0","0","0","0","29959","52354","6845",""
"10858","0","916343","1210114","Anderson State Bank","Oneida","IL","61467","9/30/2017","5/19/2019","NM","111 West Highway Street","ANDERSON BANCORP, INC.","1","0","0","2","1","Knox","","","2/17/1917","1/1/1934","4/18/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.andersonstatebank.com","26044","276","26320","0","26320","12992","12992","0","1530","0","1530","0","3809","7653","","9114","2062","","1802","0","0","1021","781","351","","351","0","0","0","2062","","150","50","0","0","276",""
"18483","0","410159","1245246","Andes State Bank","Lake Andes","SD","57356","9/30/2017","5/19/2019","NM","213 Main Street","RANDALL BANCSHARES, INC.","1","0","0","2","0","Charles Mix","","","2/5/1962","2/5/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.andesstatebank.com","11907","141","12048","0","12048","5708","5708","0","1900","0","1900","0","1333","2475","","3669","1042","","1502","0","0","602","900","127","","72","55","0","0","0","","0","0","0","0","141",""
"16410","0","225054","1063048","Andover State Bank","Andover","KS","67002","9/30/2017","5/19/2019","NM","511 North Andover Road","ANDOVER FINANCIAL CORPORATION","2","0","0","4","0","Butler","48620","Wichita, KS","11/26/1916","4/19/1946","12/4/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","WWW.GOASB.COM","67274","749","68023","0","68023","58740","58740","6137","22900","12176","10724","1986","27304","413","","47","8214","","1022","0","0","815","207","0","","0","0","0","0","0","","260","260","1764","4373","749",""
"22015","12280","361439","1083185","Andrew Johnson Bank","Greeneville","TN","37743","9/30/2017","5/19/2019","NM","124 North Main Street","ANDREW JOHNSON BANCSHARES, INC.","8","0","0","4","0","Greene","","","5/12/1975","5/12/1975","1/7/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.andrewjohnsonbank.com","281513","5036","286549","0","286549","261427","261427","35152","74159","43664","30495","21262","126743","4111","","399","19495","0","5187","0","660","1290","3237","40","","0","40","0","0","0","0","1477","1016","13030","22122","3242",""
"17751","7669","132107","2710796","Androscoggin Savings Bank","Lewiston","ME","4240","9/30/2017","5/19/2019","SB","30 Lisbon Street","ANDROSCOGGIN BANCORP, MHC","12","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","1/1/1870","4/25/1957","1/27/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.androscogginbank.com","814273","8851","823124","0","823124","670536","670536","33419","354304","119099","235205","32377","250266","170","","519","112709","","1236","0","626","157","453","38124","","23557","0","14567","0","11115","","5694","4420","1138","32281","9581",""
"32018","7743","660879","0","Angelina Savings Bank, SSB","Lufkin","TX","75901","9/30/2017","5/19/2019","SB","1721 Tulane Drive","","1","0","0","8","0","Angelina","","","1/1/1978","5/29/1980","7/16/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.angelinabank.com","32793","169","32962","0","32962","17493","17493","2442","2537","1653","884","0","12514","0","","335","4679","","10456","0","2","2488","7966","0","","0","0","0","0","0","","111","105","303","2139","169",""
"58889","0","3825080","3962350","Ann Arbor State Bank","Ann Arbor","MI","48104","9/30/2017","5/19/2019","NM","125 W. William Street","ANN ARBOR BANCORP, INC.","3","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/14/2009","1/14/2009","7/19/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.a2sb.com","212876","1503","214379","0","214379","126815","126815","12015","72147","47267","24880","5716","36937","0","","1381","65740","","6065","0","4570","1342","153","14378","","6731","7647","0","0","0","","1202","1172","9123","2892","1503",""
